Total Calories,Total Distance,Total Floors,Total Steps,Avg Heartrate,Max Steps,Greatest Poor Sleep Interval
12cx7,6:04:00,0.968900,0.000000,0,54,0,1
12cx7,6:05:00,0.968900,0.000000,0,56,0,1
12cx7,6:06:00,0.968900,0.000000,0,58,0,1
12cx7,6:07:00,0.968900,0.000000,0,56,0,1
12cx7,6:08:00,0.968900,0.000000,0,59,0,1
12cx7,6:09:00,0.968900,0.000000,0,60,0,1
12cx7,6:10:00,0.968900,0.000000,0,57,0,1
12cx7,6:11:00,0.968900,0.000000,0,58,0,1
12cx7,6:12:00,0.968900,0.000000,0,57,0,1
12cx7,6:13:00,0.968900,0.000000,0,55,0,1
12cx7,6:14:00,0.968900,0.000000,0,55,0,1
12cx7,6:15:00,0.968900,0.000000,0,57,0,1
12cx7,6:16:00,1.065790,0.000000,0,66,0,1
12cx7,6:17:00,0.968900,0.000000,0,64,0,1
12cx7,6:18:00,0.968900,0.000000,0,64,0,1
12cx7,6:19:00,0.968900,0.000000,0,66,0,1
12cx7,6:20:00,0.968900,0.000000,0,64,0,1
12cx7,6:21:00,0.968900,0.000000,0,62,0,1
12cx7,6:22:00,0.968900,0.000000,0,62,0,1
12cx7,6:23:00,0.968900,0.000000,0,60,0,1
12cx7,6:24:00,0.968900,0.000000,0,61,0,1
12cx7,6:25:00,0.968900,0.000000,0,58,0,1
12cx7,6:26:00,0.968900,0.000000,0,56,0,1
12cx7,6:27:00,0.968900,0.000000,0,55,0,1
12cx7,6:28:00,0.968900,0.000000,0,55,0,1
12cx7,6:29:00,0.968900,0.000000,0,55,0,1
12cx7,6:30:00,0.968900,0.000000,0,55,0,1
12cx7,6:31:00,0.968900,0.000000,0,55,0,1
12cx7,6:32:00,0.968900,0.000000,0,53,0,1
12cx7,6:33:00,0.968900,0.000000,0,52,0,1
12cx7,6:34:00,0.968900,0.000000,0,52,0,1
12cx7,6:35:00,0.968900,0.000000,0,52,0,1
12cx7,6:36:00,0.968900,0.000000,0,52,0,1
12cx7,6:37:00,0.968900,0.000000,0,52,0,1
12cx7,6:38:00,0.968900,0.000000,0,51,0,1
12cx7,6:39:00,0.968900,0.000000,0,53,0,1
12cx7,6:40:00,0.968900,0.000000,0,54,0,1
12cx7,6:41:00,1.065790,0.000000,0,60,0,1
12cx7,6:42:00,0.968900,0.000000,0,63,0,1
12cx7,6:43:00,0.968900,0.000000,0,64,0,1
12cx7,6:44:00,0.968900,0.000000,0,70,0,1
12cx7,6:45:00,0.968900,0.000000,0,62,0,2
12cx7,6:46:00,0.968900,0.000000,0,61,0,1
12cx7,6:47:00,0.968900,0.000000,0,61,0,1
12cx7,6:48:00,0.968900,0.000000,0,64,0,1
12cx7,6:49:00,0.968900,0.000000,0,62,0,1
12cx7,6:50:00,0.968900,0.000000,0,60,0,1
12cx7,6:51:00,0.968900,0.000000,0,62,0,1
12cx7,6:52:00,0.968900,0.000000,0,66,0,1
12cx7,6:53:00,1.065790,0.000000,0,75,0,1
12cx7,6:54:00,0.968900,0.000000,0,68,0,1
12cx7,6:55:00,0.968900,0.000000,0,68,0,1
12cx7,6:56:00,0.968900,0.000000,0,67,0,1
12cx7,6:57:00,0.968900,0.000000,0,69,0,1
12cx7,6:58:00,0.968900,0.000000,0,68,0,1
12cx7,6:59:00,0.968900,0.000000,0,70,0,1
12cx7,7:00:00,0.968900,0.000000,0,72,0,1
12cx7,7:01:00,0.968900,0.000000,0,70,0,1
12cx7,7:02:00,0.968900,0.000000,0,66,0,1
12cx7,7:03:00,0.968900,0.000000,0,63,0,1
12cx7,7:04:00,0.968900,0.000000,0,66,0,1
12cx7,7:05:00,0.968900,0.000000,0,65,0,1
12cx7,7:06:00,0.968900,0.000000,0,64,0,1
12cx7,7:07:00,0.968900,0.000000,0,64,0,1
12cx7,7:08:00,0.968900,0.000000,0,64,0,1
12cx7,7:09:00,0.968900,0.000000,0,64,0,1
12cx7,7:10:00,0.968900,0.000000,0,61,0,1
12cx7,7:11:00,0.968900,0.000000,0,64,0,1
12cx7,7:12:00,1.065790,0.000000,0,58,0,1
12cx7,7:13:00,0.968900,0.000000,0,55,0,1
12cx7,7:14:00,0.968900,0.000000,0,55,0,1
12cx7,7:15:00,1.065790,0.000000,0,62,0,1
12cx7,7:16:00,2.712920,0.008724,0,70,20,2
12cx7,7:17:00,0.968900,0.000000,0,65,0,2
12cx7,7:18:00,0.968900,0.000000,0,62,0,2
12cx7,7:19:00,0.968900,0.000000,0,67,0,3
12cx7,7:20:00,0.968900,0.000000,0,60,0,3
12cx7,7:21:00,0.968900,0.000000,0,62,0,2
12cx7,7:22:00,0.968900,0.000000,0,65,0,2
12cx7,7:23:00,0.968900,0.000000,0,64,0,0
12cx7,7:24:00,0.968900,0.000000,0,60,0,2
12cx7,7:25:00,0.968900,0.000000,0,69,0,3
12cx7,7:26:00,0.968900,0.000000,0,65,0,3
12cx7,7:27:00,0.968900,0.000000,0,69,0,2
12cx7,7:28:00,0.968900,0.000000,0,69,0,2
12cx7,7:29:00,1.065790,0.000000,0,65,0,0
12cx7,7:30:00,0.968900,0.000000,0,64,0,2
12cx7,7:31:00,0.968900,0.000000,0,67,0,3
12cx7,7:32:00,0.968900,0.000000,0,61,0,0
12cx7,7:33:00,2.325360,0.003492,0,88,8,2
12cx7,7:34:00,2.519140,0.003927,0,81,9,2
12cx7,7:35:00,3.100480,0.014397,0,85,33,3
12cx7,7:36:00,2.519140,0.003051,0,81,7,2
12cx7,7:37:00,2.712920,0.007413,0,87,17,3
12cx7,7:38:00,2.712920,0.007854,0,93,18,3
12cx7,7:39:00,2.906700,0.006108,0,101,14,2
12cx7,7:40:00,3.488040,0.009594,0,96,22,2
12cx7,7:41:00,1.259570,0.000000,0,91,0,2
12cx7,7:42:00,3.100480,0.010905,0,89,25,3
12cx7,7:43:00,3.681820,0.024861,0,96,57,3
12cx7,7:44:00,3.488040,0.014832,0,100,34,3
12cx7,7:45:00,3.294260,0.005232,0,96,12,2
12cx7,7:46:00,3.100480,0.008289,0,89,19,2
12cx7,7:47:00,3.294260,0.017448,0,93,40,0
12cx7,7:48:00,3.294260,0.014397,0,90,33,3
12cx7,7:49:00,5.232060,0.041874,0,99,96,3
12cx7,7:50:00,5.038280,0.040569,0,96,93,2
12cx7,7:51:00,5.038280,0.040128,0,97,92,3
12cx7,7:52:00,5.232060,0.042309,0,95,97,3
12cx7,7:53:00,5.038280,0.038823,0,95,89,3
12cx7,7:54:00,4.844500,0.038388,0,93,88,2
12cx7,7:55:00,4.650720,0.034896,0,94,80,3
12cx7,7:56:00,4.650720,0.034896,0,95,80,2
12cx7,7:57:00,4.650720,0.034896,0,92,80,3
12cx7,7:58:00,3.875600,0.028788,0,89,66,2
12cx7,7:59:00,5.425840,0.044055,0,91,101,2
12cx7,8:00:00,3.875600,0.027042,0,91,62,2
12cx7,8:01:00,3.875600,0.028353,0,87,65,2
12cx7,8:02:00,5.619620,0.044931,0,87,103,3
12cx7,8:03:00,3.488040,0.022245,0,82,51,3
12cx7,8:04:00,5.425840,0.042309,0,93,97,3
12cx7,8:05:00,5.232060,0.043185,0,96,99,3
12cx7,8:06:00,5.425840,0.045366,0,93,104,3
12cx7,8:07:00,5.038280,0.039693,0,92,91,3
12cx7,8:08:00,4.456940,0.032280,1,95,74,0
12cx7,8:09:00,5.232060,0.041874,0,88,96,2
12cx7,8:10:00,4.263160,0.031404,0,84,72,3
12cx7,8:11:00,4.650720,0.034461,0,84,79,2
12cx7,8:12:00,5.038280,0.038823,0,84,89,2
12cx7,8:13:00,2.519140,0.005232,0,82,12,3
12cx7,8:14:00,1.065790,0.000000,0,71,0,2
12cx7,8:15:00,2.519140,0.004362,0,60,10,3
12cx7,8:16:00,1.065790,0.000000,0,66,0,2
12cx7,8:17:00,1.065790,0.000000,0,68,0,3
12cx7,8:18:00,1.065790,0.000000,0,66,0,3
12cx7,8:19:00,1.065790,0.000000,0,68,0,3
12cx7,8:20:00,2.325360,0.004362,0,69,10,2
12cx7,8:21:00,2.519140,0.006543,0,68,15,2
12cx7,8:22:00,1.065790,0.000000,0,68,0,3
12cx7,8:23:00,1.065790,0.000000,0,65,0,3
12cx7,8:24:00,1.065790,0.000000,0,61,0,2
12cx7,8:25:00,2.325360,0.004797,0,64,11,3
12cx7,8:26:00,2.325360,0.004362,0,62,10,2
12cx7,8:27:00,2.325360,0.003492,0,61,8,0
12cx7,8:28:00,1.065790,0.000000,0,66,0,3
12cx7,8:29:00,2.712920,0.009159,0,68,21,2
12cx7,8:30:00,2.519140,0.006543,0,69,15,3
12cx7,8:31:00,1.065790,0.000000,0,60,0,2
12cx7,8:32:00,1.065790,0.000000,0,58,0,2
12cx7,8:33:00,0.968900,0.000000,0,60,0,3
12cx7,8:34:00,0.968900,0.000000,0,60,0,3
12cx7,8:35:00,0.968900,0.000000,0,61,0,2
12cx7,8:36:00,0.968900,0.000000,0,59,0,3
12cx7,8:37:00,0.968900,0.000000,0,62,0,2
12cx7,8:38:00,0.968900,0.000000,0,64,0,2
12cx7,8:39:00,2.325360,0.004362,0,62,10,3
12cx7,8:40:00,0.968900,0.000000,0,61,0,2
12cx7,8:41:00,0.968900,0.000000,0,65,0,2
12cx7,8:42:00,2.131580,0.002616,0,68,6,2
12cx7,8:43:00,0.968900,0.000000,0,63,0,3
12cx7,8:44:00,0.968900,0.000000,0,63,0,2
12cx7,8:45:00,1.065790,0.000000,0,65,0,2
12cx7,8:46:00,2.519140,0.007413,0,65,17,3
12cx7,8:47:00,0.968900,0.000000,0,60,0,2
12cx7,8:48:00,0.968900,0.000000,0,61,0,2
12cx7,8:49:00,0.968900,0.000000,0,65,0,3
12cx7,8:50:00,2.325360,0.003927,0,66,9,3
12cx7,8:51:00,0.968900,0.000000,0,64,0,0
12cx7,8:52:00,0.968900,0.000000,0,64,0,3
12cx7,8:53:00,1.065790,0.000000,0,69,0,3
12cx7,8:54:00,2.712920,0.009594,0,64,22,3
12cx7,8:55:00,0.968900,0.000000,0,63,0,2
12cx7,8:56:00,2.131580,0.002616,0,64,6,2
12cx7,8:57:00,0.968900,0.000000,0,61,0,3
12cx7,8:58:00,0.968900,0.000000,0,62,0,3
12cx7,8:59:00,2.325360,0.003927,0,72,9,0
12cx7,9:00:00,2.325360,0.003927,0,72,9,2
12cx7,9:01:00,2.325360,0.002616,0,64,6,2
12cx7,9:02:00,0.968900,0.000000,0,67,0,0
12cx7,9:03:00,1.065790,0.000000,0,64,0,0
12cx7,9:04:00,2.131580,0.001746,0,68,4,2
12cx7,9:05:00,2.325360,0.004362,0,62,10,3
12cx7,9:06:00,0.968900,0.000000,0,62,0,3
12cx7,9:07:00,0.968900,0.000000,0,63,0,2
12cx7,9:08:00,0.968900,0.000000,0,67,0,3
12cx7,9:09:00,2.325360,0.003492,0,66,8,3
12cx7,9:10:00,0.968900,0.000000,0,65,0,2
12cx7,9:11:00,0.968900,0.000000,0,65,0,3
12cx7,9:12:00,0.968900,0.000000,0,67,0,2
12cx7,9:13:00,0.968900,0.000000,0,62,0,2
12cx7,9:14:00,0.968900,0.000000,0,65,0,2
12cx7,9:15:00,0.968900,0.000000,0,62,0,3
12cx7,9:16:00,2.131580,0.001746,0,66,4,2
12cx7,9:17:00,0.968900,0.000000,0,63,0,2
12cx7,9:18:00,0.968900,0.000000,0,72,0,2
12cx7,9:19:00,1.065790,0.000000,0,63,0,2
12cx7,9:20:00,0.968900,0.000000,0,67,0,3
12cx7,9:21:00,1.065790,0.000000,0,65,0,2
12cx7,9:22:00,1.065790,0.000000,0,65,0,2
12cx7,9:23:00,0.968900,0.000000,0,63,0,3
12cx7,9:24:00,0.968900,0.000000,0,67,0,0
12cx7,9:25:00,1.065790,0.000000,0,66,0,3
12cx7,9:26:00,0.968900,0.000000,0,62,0,2
12cx7,9:27:00,0.968900,0.000000,0,64,0,2
12cx7,9:28:00,1.065790,0.000000,0,66,0,3
12cx7,9:29:00,2.131580,0.002616,0,68,6,3
12cx7,9:30:00,1.065790,0.000000,0,62,0,0
12cx7,9:31:00,1.065790,0.000000,0,64,0,2
12cx7,9:32:00,0.968900,0.000000,0,61,0,3
12cx7,9:33:00,0.968900,0.000000,0,63,0,2
12cx7,9:34:00,0.968900,0.000000,0,64,0,2
12cx7,9:35:00,0.968900,0.000000,0,61,0,3
12cx7,9:36:00,0.968900,0.000000,0,60,0,2
12cx7,9:37:00,0.968900,0.000000,0,63,0,2
12cx7,9:38:00,1.065790,0.000000,0,66,0,2
12cx7,9:39:00,2.325360,0.003051,0,62,7,3
12cx7,9:40:00,0.968900,0.000000,0,64,0,2
12cx7,9:41:00,0.968900,0.000000,0,63,0,3
12cx7,9:42:00,1.065790,0.000000,0,65,0,3
12cx7,9:43:00,0.968900,0.000000,0,59,0,0
12cx7,9:44:00,0.968900,0.000000,0,62,0,0
12cx7,9:45:00,0.968900,0.000000,0,66,0,0
12cx7,9:46:00,0.968900,0.000000,0,61,0,2
12cx7,9:47:00,0.968900,0.000000,0,64,0,3
12cx7,9:48:00,0.968900,0.000000,0,62,0,3
12cx7,9:49:00,1.065790,0.000000,0,62,0,2
12cx7,9:50:00,2.325360,0.003492,0,59,8,0
12cx7,9:51:00,0.968900,0.000000,0,62,0,2
12cx7,9:52:00,0.968900,0.000000,0,61,0,2
12cx7,9:53:00,0.968900,0.000000,0,60,0,3
12cx7,9:54:00,0.968900,0.000000,0,63,0,2
12cx7,9:55:00,0.968900,0.000000,0,58,0,3
12cx7,9:56:00,0.968900,0.000000,0,60,0,3
12cx7,9:57:00,0.968900,0.000000,0,60,0,3
12cx7,9:58:00,0.968900,0.000000,0,60,0,2
12cx7,9:59:00,0.968900,0.000000,0,63,0,3
12cx7,10:00:00,0.968900,0.000000,0,62,0,2
12cx7,10:01:00,0.968900,0.000000,0,63,0,2
12cx7,10:02:00,0.968900,0.000000,0,62,0,2
12cx7,10:03:00,1.065790,0.000000,0,64,0,3
12cx7,10:04:00,1.065790,0.000000,0,67,0,2
12cx7,10:05:00,0.968900,0.000000,0,60,0,0
12cx7,10:06:00,1.065790,0.000000,0,65,0,2
12cx7,10:07:00,1.065790,0.000000,0,64,0,2
12cx7,10:08:00,0.968900,0.000000,0,65,0,2
12cx7,10:09:00,2.712920,0.010470,0,77,24,3
12cx7,10:10:00,4.456940,0.032280,0,78,74,3
12cx7,10:11:00,3.294260,0.017883,0,80,41,2
12cx7,10:12:00,2.712920,0.007413,0,83,17,2
12cx7,10:13:00,5.425840,0.043185,0,79,99,2
12cx7,10:14:00,2.325360,0.002616,0,61,6,0
12cx7,10:15:00,0.968900,0.000000,0,62,0,2
12cx7,10:16:00,0.968900,0.000000,0,64,0,3
12cx7,10:17:00,0.968900,0.000000,0,63,0,3
12cx7,10:18:00,2.519140,0.006108,0,73,14,3
12cx7,10:19:00,2.325360,0.003492,0,61,8,2
12cx7,10:20:00,1.065790,0.000000,0,61,0,3
12cx7,10:21:00,1.065790,0.000000,0,64,0,3
12cx7,10:22:00,0.968900,0.000000,0,64,0,2
12cx7,10:23:00,0.968900,0.000000,0,58,0,3
12cx7,10:24:00,0.968900,0.000000,0,61,0,2
12cx7,10:25:00,0.968900,0.000000,0,59,0,3
12cx7,10:26:00,0.968900,0.000000,0,64,0,2
12cx7,10:27:00,0.968900,0.000000,0,64,0,2
12cx7,10:28:00,0.968900,0.000000,0,64,0,2
12cx7,10:29:00,0.968900,0.000000,0,67,0,2
12cx7,10:30:00,1.065790,0.000000,0,59,0,3
12cx7,10:31:00,0.968900,0.000000,0,65,0,2
12cx7,10:32:00,0.968900,0.000000,0,68,0,3
12cx7,10:33:00,0.968900,0.000000,0,66,0,0
12cx7,10:34:00,1.065790,0.000000,0,64,0,3
12cx7,10:35:00,2.325360,0.004362,0,71,10,3
12cx7,10:36:00,1.065790,0.000000,0,67,0,2
12cx7,10:37:00,1.065790,0.000000,0,64,0,2
12cx7,10:38:00,1.065790,0.000000,0,68,0,2
12cx7,10:39:00,1.065790,0.000000,0,82,0,3
12cx7,10:40:00,6.394740,0.052344,0,91,120,3
12cx7,10:41:00,3.488040,0.020499,0,83,47,2
12cx7,10:42:00,3.100480,0.013086,0,80,30,2
12cx7,10:43:00,3.488040,0.021375,0,93,49,2
12cx7,10:44:00,3.681820,0.022680,0,67,52,3
12cx7,10:45:00,0.968900,0.000000,0,58,0,3
12cx7,10:46:00,0.968900,0.000000,0,61,0,2
12cx7,10:47:00,0.968900,0.000000,0,57,0,2
12cx7,10:48:00,0.968900,0.000000,0,57,0,0
12cx7,10:49:00,0.968900,0.000000,0,57,0,2
12cx7,10:50:00,0.968900,0.000000,0,58,0,3
12cx7,10:51:00,0.968900,0.000000,0,58,0,3
12cx7,10:52:00,0.968900,0.000000,0,60,0,3
12cx7,10:53:00,0.968900,0.000000,0,60,0,3
12cx7,10:54:00,0.968900,0.000000,0,59,0,3
12cx7,10:55:00,0.968900,0.000000,0,61,0,2
12cx7,10:56:00,0.968900,0.000000,0,61,0,2
12cx7,10:57:00,0.968900,0.000000,0,62,0,2
12cx7,10:58:00,0.968900,0.000000,0,63,0,3
12cx7,10:59:00,0.968900,0.000000,0,63,0,0
12cx7,11:00:00,0.968900,0.000000,0,64,0,3
12cx7,11:01:00,0.968900,0.000000,0,64,0,3
12cx7,11:02:00,0.968900,0.000000,0,63,0,3
12cx7,11:03:00,0.968900,0.000000,0,64,0,2
12cx7,11:04:00,0.968900,0.000000,0,63,0,3
12cx7,11:05:00,0.968900,0.000000,0,62,0,3
12cx7,11:06:00,0.968900,0.000000,0,67,0,2
12cx7,11:07:00,0.968900,0.000000,0,68,0,2
12cx7,11:08:00,1.065790,0.000000,0,63,0,3
12cx7,11:09:00,0.968900,0.000000,0,62,0,3
12cx7,11:10:00,0.968900,0.000000,0,64,0,0
12cx7,11:11:00,0.968900,0.000000,0,63,0,3
12cx7,11:12:00,0.968900,0.000000,0,63,0,2
12cx7,11:13:00,1.065790,0.000000,0,64,0,0
12cx7,11:14:00,1.065790,0.000000,0,65,0,3
12cx7,11:15:00,0.968900,0.000000,0,67,0,2
12cx7,11:16:00,0.968900,0.000000,0,63,0,3
12cx7,11:17:00,1.065790,0.000000,0,63,0,2
12cx7,11:18:00,1.065790,0.000000,0,67,0,2
12cx7,11:19:00,1.065790,0.000000,0,71,0,3
12cx7,11:20:00,1.065790,0.000000,0,61,0,2
12cx7,11:21:00,1.065790,0.000000,0,60,0,2
12cx7,11:22:00,1.065790,0.000000,0,67,0,2
12cx7,11:23:00,0.968900,0.000000,0,72,0,2
12cx7,11:24:00,1.065790,0.000000,0,73,0,0
12cx7,11:25:00,1.065790,0.000000,0,74,0,3
12cx7,11:26:00,0.968900,0.000000,0,74,0,3
12cx7,11:27:00,0.968900,0.000000,0,70,0,3
12cx7,11:28:00,0.968900,0.000000,0,69,0,3
12cx7,11:29:00,0.968900,0.000000,0,66,0,3
12cx7,11:30:00,0.968900,0.000000,0,62,0,2
12cx7,11:31:00,0.968900,0.000000,0,64,0,3
12cx7,11:32:00,1.065790,0.000000,0,68,0,0
12cx7,11:33:00,2.712920,0.010470,0,76,24,0
12cx7,11:34:00,2.519140,0.004797,0,72,11,2
12cx7,11:35:00,2.712920,0.010470,0,82,24,2
12cx7,11:36:00,2.519140,0.003927,0,75,9,2
12cx7,11:37:00,0.968900,0.000000,0,68,0,2
12cx7,11:38:00,0.968900,0.000000,0,67,0,3
12cx7,11:39:00,1.065790,0.000000,0,60,0,2
12cx7,11:40:00,0.968900,0.000000,0,62,0,2
12cx7,11:41:00,0.968900,0.000000,0,62,0,2
12cx7,11:42:00,0.968900,0.000000,0,63,0,2
12cx7,11:43:00,0.968900,0.000000,0,64,0,2
12cx7,11:44:00,0.968900,0.000000,0,62,0,2
12cx7,11:45:00,0.968900,0.000000,0,64,0,2
12cx7,11:46:00,0.968900,0.000000,0,64,0,2
12cx7,11:47:00,0.968900,0.000000,0,63,0,3
12cx7,11:48:00,0.968900,0.000000,0,59,0,3
12cx7,11:49:00,1.065790,0.000000,0,65,0,3
12cx7,11:50:00,1.065790,0.000000,0,67,0,2
12cx7,11:51:00,1.065790,0.000000,0,71,0,3
12cx7,11:52:00,0.968900,0.000000,0,69,0,3
12cx7,11:53:00,3.294260,0.018759,0,79,43,2
12cx7,11:54:00,2.325360,0.003051,0,74,7,2
12cx7,11:55:00,1.065790,0.000000,0,71,0,0
12cx7,11:56:00,1.065790,0.000000,0,68,0,0
12cx7,11:57:00,0.968900,0.000000,0,67,0,2
12cx7,11:58:00,0.968900,0.000000,0,69,0,3
12cx7,11:59:00,2.712920,0.008724,0,68,20,3
12cx7,12:00:00,1.065790,0.000000,0,66,0,2
12cx7,12:01:00,0.968900,0.000000,0,67,0,2
12cx7,12:02:00,1.065790,0.000000,0,64,0,3
12cx7,12:03:00,0.968900,0.000000,0,65,0,2
12cx7,12:04:00,0.968900,0.000000,0,65,0,3
12cx7,12:05:00,0.968900,0.000000,0,62,0,2
12cx7,12:06:00,0.968900,0.000000,0,62,0,2
